Реестр действующих лицензий,,,,,,,,
,"на ""01"" августа 2012 г.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"КГУ ""Кубаньлицторг-контроль""",,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
№№ п/п,"Код бланка (серия, номер)",Срок действия лицензии,Лицензиат,ИНН,Юридический адрес,Место торговли,Вид объекта,
1,2,3,4,5,6,7,8,
1507.,АК 059620 № рег. 1538,17.05.2012 - 16.05.2013,"ООО ""Вымпел"", Бачурин Игорь Валентинович",2301055173,"г. Анапа, ул. Краснодарская, 59 б тел: 8-918-46-40-526","г. Анапа, ул. Краснодарская, 59 б"," ""организация розничной торговли""",11.06.0508 - 16.05.2010
1508.,АК 061022 № рег. 2632,18.07.2012 - 30.11.2012,"Вышестеблиевское сельпо, Самарский Михаил Иванович",2352000550,"ст-ца Вышестеблиевская, ул. Кооперативная, 41 тел: 8(861 48)35-3-62","Темрюкский р-н, хут. Белый, ул. Дружбы, 36"," ""организация розничной торговли""",
1509.,,,,,,"Темрюкский р-н, пос. Виноградный, ул. Ленина, 7"," ""организация розничной торговли""",
1510.,,,,,,"Темрюкский р-н, ст-ца Старотитаровская, ул. Ленина, 312"," ""организация розничной торговли""",
1511.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 61"," ""организация розничной торговли""",
1512.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 27 а "," ""организация розничной торговли""",
1513.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 88"," ""организация общественного питания""",
1514.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 88"," ""организация розничной торговли""",
1515.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Ленина, 99 а"," ""организация розничной торговли""",
1516.,,,,,,"Темрюкский р-н, ст-ца Тамань, ул. Пушкина, 66"," ""организация розничной торговли""",
1517.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Пушкина, 14"," ""организация розничной торговли""",
1518.,,,,,,"Темрюкский р-н, пос. Виноградный, ул. Садовая, 22"," ""организация розничной торговли""",
1519.,,,,,,"Темрюкский р-н, ст-ца Ахтанизовская, ул. Красная, 37"," ""организация розничной торговли""",
1520.,,,,,,"Темрюкский р-н, ст-ца Тамань, ул. К.Маркса, 15"," ""организация розничной торговли""",
1521.,,,,,,"Темрюкский р-н, пос. Приморский, ул. Гагарина, 1"," ""организация розничной торговли""",
1522.,,,,,,"Темрюкский р-н, пос. Прогресс, ул. Лиманная, 19"," ""организация розничной торговли""",
1523.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Береговая, 44 а"," ""организация розничной торговли""",
1524.,,,,,,"Темрюкский р-н, пос. Таманский, ул. Юбилейная, 17"," ""организация розничной торговли""",
1525.,,,,,,"Темрюкский р-н, пос. Пересыпь, ул. Бондаревой, 24"," ""организация розничной торговли""",
1526.,,,,,,"Темрюкский р-н, пос. Веселовка, ул. Гвардейская, 11"," ""организация розничной торговли""",
1527.,,,,,,"Темрюкский р-н, ст-ца Вышестеблиевская, ул. Кооперативная, 41"," ""организация розничной торговли""",
1528.,АК 053865 № рег. 3022,03.11.2010 - 02.11.2011 (прол) 03.11.2011 - 02.11.2012,"ООО ""Вьюгин"", Пинчук Светлана Михайловна",2337031384,"хут. Садовый, ул. 60 лет Октября, 13 тел: (918)482-61-13","Крымский р-н, хут. Садовый, ул. 60 лет Октября, 13 а"," ""организация общественного питания""",
1530.,АК 056740 № рег. 2041,04.07.2011 - 03.07.2012 (прол) 04.07.2012 - 03.07.2013,"ООО ""Г.ЮРМА, Губин Юрий Петрович",2310054296,"г. Краснодар, ул. Колхозная, 86 тел: 66-20-19; 8918-233-65-15","г. Краснодар, ул. Дзержинского, 60"," ""организация розничной торговли""",
1531.,АК 058683 № рег. 618,19.01.2012 - 18.01.2013,"ООО ""ГААРДИ"", Маилян Изабелла Р.",2309068061,"г. Краснодар, ул. Привокзальная площадь, 5/1 тел: 267-62-06;8(918)333-333-9","г. Краснодар, ул. Товарная, 1 / ул.Мира, 86/1"," ""организация розничной торговли""",
1532.,АК 060529 № рег. 2318,01.07.2012 - 30.06.2015,"ООО ""ГАВАНЬ"", Стаценко Г.Г.",2365004431,"пгт Джубга, ул. Советская, 2","Туапсинский р-н, пгт Джубга, ул. Советская, 2"," ""организация розничной торговли""",
1533.,,,,,,"Туапсинский р-н, пгт Джубга, ул. Советская, 63"," ""организация розничной торговли""",
1535.,АК 057375 № рег. 2696,13.09.2011 - 12.09.2012,"ООО ""ГАЛА"", Суздалева Ольга Викторовна",2301038160,"г. Анапа, ул. Анапское шоссе, 9 а тел: 8(918)457-88-89","г. Анапа, ул. Анапское шоссе, 9 а"," ""организация розничной торговли""",
1536.,АК 059847 № рег. 1767,30.05.2012 - 29.05.2013,"ООО ""ГАРАНТ-ОТЕЛЬ"", Салиева С.С.",2304053110,"г. Геленджик, ул. Октябрьская, 30 тел: 86141 3-40-55","Геленджик г., с. Светлое, Мармазинская щель"," ""организация общественного питания""",
1538.,АК 058421 № рег. 3373,27.12.2011 - 26.12.2012,"ООО ""ГВИТ"", Гавриш Вячеслав Николаевич",2308171651,"г. Краснодар, ул. Тургенева, 132, кв. 48 тел: 259-56-70; 8(918) 464-92-87","г. Краснодар, ул. Темрюкская, 135"," ""организация общественного питания""",
1539.,АК 058407 № рег. 3369,27.12.2011 - 26.12.2012,"ООО ""ГВМ и К"", Гусейнова В.М.",2309118450,"г. Краснодар, ул. Береговая, 1 а тел: 242-18-42; 8918-349-12-70","г. Краснодар, ул. Красных Партизан, 206"," ""организация общественного питания""",
1540.,,,,,,"г. Краснодар, ул. Кубанская Набережная, 1/1"," ""организация общественного питания""",
1541.,АК 058681 № рег. 616,22.01.2012 - 21.01.2013,"ООО ""ГЕДЕА"", Беба Елена Николаевна",2336022193,"ст-ца Старонижестеблиевская, ул. Красная Заря, 35 тел: 8-918-21-73-786","Красноармейский р-н, ст-ца Старонижестеблиевская, ул. Мира, 151"," ""организация розничной торговли""",
1542.,,,,,,"Красноармейский р-н, ст-ца Старонижестеблиевская, ул. Степная, 35"," ""организация розничной торговли""",
1543.,АК 059116 № рег. 1043,21.03.2012 - 20.03.2013,"ООО ""ГЕЛИОС"", Кравченко Алексей Васильевич",2310139951,"г. Краснодар, ул. Березанская, 88 а тел: 8918-453-88-67","г. Краснодар, ул. Уральская, 152/7"," ""организация общественного питания""",
1544.,АК 059860 № рег. 1814,02.06.2012 - 01.06.2013,"Фирма ""ГЕРА-Т"" ООО, Мирмович Наталья Георгиевна",2322020439,"г. Туапсе, ул. Интернациональная, 2 тел: 8-86167-3-25-16","г. Туапсе, ул. Интернациональная, 2"," ""организация розничной торговли""",
