,,    ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Реестр выданных лицензий, лицензий, действие которых приостановлено, и аннулированных лицензий на розничную продажу алкогольной продукции, а также зарегистрированных лицензий, выданных на территории иных муниципальных образований Иркутской области, по городу Иркутск",,,,,,,,,
,по состоянию на 1 августа 2012 года,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,№,"Наименование лицензиата, ИНН",Место государственной регистрации лицензиата,"Серия, номер бланка, Серия, номер, дата выдачи, срок действия лицензии","Местонахождение территориально обособленных объектов, на которых осуществляется лицензируемый вид деятельности","Дата приостановления лицензии, на какой срок",Дата возобновления действия лицензии,Дата прекращения действия лицензии,Дата аннулирования лицензии,Место выдачи лицензии 
,1,2,3,4,5,6,7,8,9,10
,324,"Низами, ООО, 3808128261","г.Иркутск, ул. Баррикад, д. 189б","38ме №004859, лиц.№АН00549 от 01.12.2008, действ.до 20.12.2013","магазин г.Иркутск, ул. Баррикад, д. 189б; магазин г.Иркутск, ул. Напольная, д. 98",,,,,
,325,"ЛАКоЛид, ООО, 3808127331","г.Иркутск, ул. Урицкого, д. 8, оф. 402","38ме №003477, лиц.№АН00587 от 24.12.2008, действ.до 24.12.2013","бар г.Иркутск, ул. Чкалова, д. 6",,,,,
,326,"Абсолют, ООО, 3810039788","г.Иркутск, ул. Мичурина, д. 18, оф. 16","38ме №004891, лиц.№АН00570 от 17.12.2008, действ.до 30.12.2013","отдел г.Иркутск, ул. Степана Разина, д. 5",,,,,
,327,"Янико, ООО, 3811092625","г.Иркутск, ул. Советская, д. 176/181, оф. 12","38ме №005090, лиц.№АН00611Пр от 23.07.2009, действ.до 18.02.2014","павильон 19-й км Байкальского СНТ ""Орбита-1""",,,,,
,328,"Фламинго, ООО, 3808128409","г.Иркутск, ул. Сухэ-Батора, д. 7","38ме №004905, лиц.№АН00581 от 22.12.2008, действ.до 22.12.2013","бар г.Иркутск, ул. Сухэ-Батора, д. 7 (цокольный этаж); бар г.Иркутск, ул. Сухэ-Батора, д. 7 (1-й этаж); ресторан г.Иркутск, ул. Сухэ-Батора, д. 7 (3-й этаж)",,,,,
,329,"ТКФ Тринадцатый, ООО, 3812015133","г.Иркутск, ул. Чайковского, д. 21","38ме №004815, лиц.№АН00529 от 22.10.2008, действ.до 22.10.2013","магазин г.Иркутск, ул. Чайковского, д. 21",,,,,
,330,"Радуга, ООО, 3810039097","г.Иркутск, ул. Крымская, д. 12","38ме №004989, лиц.№АН00620 от 23.03.2009, действ.до 23.03.2014","магазин г.Иркутск, ул. Крымская, д. 12",,,,,
,331,"Жемчужина, ООО, 3812084105","г.Иркутск, ул. Лермонтова, д. 309п","38ме №004894, лиц.№АН00572 от 18.12.2008, действ.до 29.12.2013","отдел г.Иркутск, ул. Лермонтова, д. 309п",,,,,
,332,"Катарсис, ООО, 3808128423","г.Иркутск, ул. Литвинова, д. 16","38ме №004893, лиц.№АН00571 от 17.12.2008, действ.до 22.12.2013","бар г.Иркутск, ул. Литвинова, д. 16",,,,,
,333,"Арда, ООО, 3808129836","г.Иркутск, ул. Дальневосточная, д. 138, оф. 25","38ме №004988, лиц.№АН00619 от 20.03.2009, действ.до 22.03.2014","отдел г.Иркутск, ул. Чехова, д. 22/а; отдел г.Иркутск, ул. Зимняя, д. 1",,,04.04.2012 Решение №504-02-1350/12 от 04.04.2012;,,
,334,"Успех, ООО, 3812085596","г.Иркутск, ул. Челнокова, д. 24","38ме №005215, лиц.№АН00586Пр от 15.12.2009, действ.до 25.12.2013","магазин г.Иркутск, ул. Челнокова, д. 24; закусочная г.Иркутск, ул. Челнокова, д. 24; отдел г.Иркутск, ул. Академическая, д. 12а",,,,,
,335,"Зинира, ООО, 3811094654","г.Иркутск, ул. Депутатская, д. 81","38ме №004890, лиц.№АН00569 от 17.12.2008, действ.до 29.12.2013","магазин г.Иркутск, ул. Депутатская, д. 81",,,,,
,336,"Звезда, ООО, 3811061225","г.Иркутск, ул. Ширямова, д. 13","38ме №004606, лиц.№АП03465Пр2 от 29.01.2008, действ.до 29.12.2013","кафе г.Иркутск, ул. Трактовая, д. 18; кафе г.Иркутск, ул. Ширямова, д. 13 (в ночном клубе); кафе г.Иркутск, ул. Ширямова, д. 13",,,,,
,337,"Велл, ООО, 3809011629","г.Иркутск, ул. Степана Разина, д. 11д","№, лиц.№111 от 01.12.2010, действ.до 07.02.2012","магазин г.Иркутск, ул. Степана Разина, д. 11д; магазин г.Ангарск квртал 60, дом 5/6, пом. 20",,,08.02.2012 по истечению срока действия;,,Администрация Ангарского МО
,338,"Алара, ООО, 3812084715","г.Иркутск, ул. Профсоюзная, д. 4, оф. 26","38ме №003542, лиц.№АП03467Пр от 25.08.2006, действ.до 29.12.2015","магазин г.Иркутск, пр-т Маршала Жукова, д. 72, оф. п.1а; магазин г.Иркутск, ул. Жигулевская, д. 7; магазин г.Иркутск, ул. Баррикад, д. 189в",,,,,
,339,"Вечернее, ООО, 3810039080","г.Иркутск, ул. Розы Люксембург, д. 1а","38ме №004910, лиц.№АН00584 от 23.12.2008, действ.до 23.12.2013","кафе г.Иркутск, ул. Розы Люксембург, д. 1а; кафе г.Иркутск, ул. Розы Люксембург, д. 1а",,,,,
,340,"Константа-Фуд, ООО, 3808124933","г.Иркутск, ул. Литвинова, д. 17","38ме №003575, лиц.№АН00799 от 29.12.2010, действ.до 29.12.2012","кафе г.Иркутск, бул. Гагарина б/р, д. 9",,,,,
,341,"АША, ООО, 3812084673","г.Иркутск, бул. Рябикова, д. 13а, оф. 80","38ме №005086, лиц.№АН00602Пр от 21.07.2009, действ.до 30.12.2013","магазин г.Иркутск, бул. Рябикова, д. 62 (ост. ""Винзавод""); магазин г.Иркутск, ул. Березовая Роща, д. 64б (рынок ""Мельниковский"")",,,,,
,342,"Астарта, ООО, 3827019532","п.Молодежный ул. Ангарская, 5","№, лиц.№АН00609 от 11.02.2009, действ.до 11.02.2014","магазин г.Иркутск, ул. Байкальская ост. ""ГМЗ"", со строны жилых домов",,,,,
,343,"ВДА, ООО, 3812066321","г.Иркутск, ул. Лермонтова, д. 77, оф. 8","38ме №003470, лиц.№АН00538 от 13.11.2008, действ.до 13.11.2013","кафе г.Иркутск, ул. Улан-Баторская, д. 9",,,,,
,344,"Торговая Марка Кайрос, ООО, 3819011427","г.Иркутск, ул. Трактовая, д. 1 павильон 1","38ме №004094, лиц.№АП03200Пр20 от 31.07.2012, действ.до 28.03.2015; изменена 31.07.2012","отдел г.Иркутск, бул. Рябикова, д. 32Г; отдел г.Иркутск, бул. Рябикова, д. 32г; отдел г.Иркутск, бул. Рябикова, д. 32г; магазин г.Иркутск, ул. Трактовая, д. 1; отдел г.Ангарск, - 125кв-л строение 1/13; отдел г.Иркутск, м/р-н Университетский м/р, д. 43; павильон г.Ангарск, - 125кв-л строение1/13, зал 2; магазин г.Усолье-Сибирское, пр-т Ленинский, д. 3а (территория ПТК ""Водопад""); магазин г.Ангарск, м/р-н 33, д. 7, оф. 1; магазин г.Иркутск, ул. Академическая, д. 5а;",,,,,Отдел лицензирования
,0,,,,"отдел г.Усолье-Сибирское, пр-т Ленинский, д. 10; магазин г.Усолье-Сибирское, ул. Стопани, д. 20 (торг.м. 116, 117); бар г.Усолье-Сибирское, ул. Луначарского, д. 1Б; магазин г.Ангарск, - 125кв-л стр.1/1, пом. 2,4,5,10; отдел г.Усолье-Сибирское, ул. Стопани, д. 20 отдел 156 в ТЦ ""Оптовый""; отдел с.Смоленщина, ул. Трактовая, д. 23б; магазин г.Ангарск, 254 квартал, д.3 блок Б, помещение 17; магазин г.Ангарск, м/н 12, 32",,,,,
,345,"Баргузит, ООО, 3808215228","г.Иркутск, ул. Урицкого, д. 16","38ме №003662, лиц.№АН00777Пр5 от 15.06.2011, действ.до 26.11.2011; изменена 13.01.2011; изменена 15.02.2011; изменена 15.04.2011; изменена 15.06.2011","магазин г.Иркутск, ул. Октябрьской Революции, д. 1; магазин г.Иркутск, ул. Ивана Кочубея, д. 17; магазин г.Иркутск, ул. Ленская, д. 1Б; магазин г.Иркутск, ул. Ленинградская, д. 102; магазин г.Иркутск, ул. Мира, д. 1; магазин г.Иркутск, м/р-н Приморский, д. 22; магазин г.Иркутск, ул. Киевская, д. 24; бар г.Иркутск, ул. Урицкого, д. 16; бар г.Иркутск, ул. Урицкого, д. 16; магазин г.Иркутск, ул. Октябрьской Революции, д. 1; ресторан г.Иркутск, ул. Октябрьской Революции, д. 1;",,,27.11.2011 по истечению срока действия;,,
,0,,,,"закусочная г.Иркутск, ул. Октябрьской Революции, д. 1; магазин г.Иркутск, ул. Байкальская, д. 198а; магазин г.Иркутск, ул. Байкальская, д. 207; магазин г.Иркутск, ул. Омулевского, д. 5; магазин г.Иркутск, м/р-н Первомайский, д. 25; магазин г.Иркутск, ул. 5-й Армии, д. 5; магазин г.Ангарск, ул. Фестивальная, д. 6; магазин г.Ангарск, м/р-н 15, д. 31; магазин г.Ангарск, м/р-н 22, д. 12 пом. 61; павильон г.Ангарск, ул. Ленина Торговый центр ОАО ""АУС"", торговый зал №2 (пав.№63); магазин г.Иркутск, ул. Маяковского, д. 19;",,,,,
,346,"Фелис, ООО, 0","г.Ангарск, м/р-н 7, д. 1, оф. 25","A №167457, лиц.№123 от 16.12.2010, действ.до 16.12.2011; изменена 13.01.2011","магазин г.Иркутск, бул. Постышева, д. 35б",,,17.12.2011 по истечению срока действия;,,Администрация Ангарского МО
,347,"Поливест, ООО, 0","г.Усолье-Сибирское, ул. Лесная, д. 10, оф. 54","№, лиц.№15 от 21.10.2009, действ.до 29.12.2011; изменена 13.01.2011","магазин г.Иркутск, ул. Партизанская, д. 73",,,30.12.2011 по истечению срока действия;,,Администрация Усольского районного МО
,348,"Ветер, ООО, 0","г.Иркутск, ул. Ракитная, д. 14, оф. 1","№, лиц.№68 от 19.08.2011, действ.до 13.10.2014; изменена 17.01.2011; изменена 31.08.2011; изменена 01.12.2011","отдел г.Иркутск, ул. Олонская; отдел г.Иркутск, ул. Партизанская, д. 71а; отдел г.Иркутск, ул. Депутатская, д. 49а; отдел г.Иркутск, ул. Авиастроителей, д. 2А; отдел г.Иркутск, пер. Лесной в районе ост. ""Лыжная база""",,,,,Администрация Шелеховского района
